Time,Mfa_modbus,AirCon,CO2ra_Multi Trend Log List_343 14122018_CO2R_Trend_5m,CO2sa_Multi Trend Log List_344 14122018_CO2S_Trend_5m,FanSpeed_Multi Trend Log List_381 14122018_VSD_FAN,FanPower,PumpStatus_Multi Trend Log List_363 14122018_LT3 Mixing Pump VSD FeedBack,PumpPower,Msa_Multi Trend Log List_304 14122018_Msa_Modbus,Qmain_Multi Trend Log List_348 14122018_BTU Meter AHU-RC,Qpre_Multi Trend Log List_353 14122018_BTU Meter Precooling Unit-RC,RHoa_Multi Trend Log List_339 14122018_OutDoor_RH,RHra_Multi Trend Log List_367 14122018_LT3 Return Air RH,Tglobe_Multi Trend Log List_338 14122018_GlobeTemp,Toa_Multi Trend Log List_340 14122018_OutDoor_Temperature,Tra_Multi Trend Log List_368 14122018_LT3 Return Air Temp,ValPos_main1_Multi Trend Log List_331 14122018_ValvePos_main_return,ValPos_main2_Multi Trend Log List_332 14122018_ValvePos_main_supply,ValPos_main3_Multi Trend Log List_333 14122018_ValvePos_old,Vz_Multi Trend Log List_337 14122018_AirSpeed,RHz,Tz,Vz,Trad
2019-04-06 23:39:51.380,91.26,0,414.0,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,70.06,73.48,2940.63,27.74,27.8,92.65,80.85,2.1,10.15,73.48,27.8,0.1015,29.4063
2019-04-06 23:44:51.375,91.26,0,405.63,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,70.23,73.34,2940.63,27.69,27.8,92.61,81.22,3.21,10.15,73.34,27.8,0.1015,29.4063
2019-04-06 23:49:51.370,91.26,0,403.5,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,70.37,73.21,2940.63,27.61,27.77,92.58,80.85,1.81,10.15,73.21,27.77,0.1015,29.4063
2019-04-06 23:54:51.365,91.26,0,413.25,409.0,0.0,0.0,0.34,0.0,309.92,0.0,0,70.58,73.56,2940.63,27.61,27.77,92.71,80.41,2.81,10.15,73.56,27.77,0.1015,29.4063
2019-04-06 23:59:51.360,91.26,0,408.38,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,70.79,73.31,2940.63,27.61,27.77,92.65,80.89,1.32,10.15,73.31,27.77,0.1015,29.4063
2019-04-07 00:04:51.355,91.26,0,406.25,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,70.65,72.96,2940.63,27.57,27.8,92.67,80.71,3.27,10.15,72.96,27.8,0.1015,29.4063
2019-04-07 00:09:51.350,91.26,0,406.25,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.14,73.1,2940.63,27.53,27.8,92.61,80.75,2.62,10.15,73.1,27.8,0.1015,29.4063
2019-04-07 00:14:51.345,91.26,0,405.63,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.17,72.96,2940.63,27.49,27.8,92.61,80.89,3.24,10.15,72.96,27.8,0.1015,29.4063
2019-04-07 00:19:51.340,91.26,0,408.38,409.0,0.0,0.0,0.34,0.0,309.92,0.0,0,71.42,73.1,2940.63,27.45,27.8,92.65,80.75,2.32,10.15,73.1,27.8,0.1015,29.4063
2019-04-07 00:24:51.335,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.34,73.06,2936.88,27.4,27.8,92.65,80.79,1.48,10.15,73.06,27.8,0.1015,29.3688
2019-04-07 00:29:51.330,91.26,0,410.5,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.45,73.31,2940.63,27.4,27.77,92.65,80.81,1.05,10.15,73.31,27.77,0.1015,29.4063
2019-04-07 00:34:51.325,91.26,0,408.38,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.31,72.99,2936.88,27.4,27.8,92.67,80.79,2.27,10.15,72.99,27.8,0.1015,29.3688
2019-04-07 00:39:51.320,91.26,0,411.13,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.07,73.03,2936.88,27.45,27.77,92.65,80.75,1.45,10.15,73.03,27.77,0.1015,29.3688
2019-04-07 00:44:51.315,91.26,0,414.0,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,70.92,73.28,2936.88,27.49,27.77,92.65,80.79,2.92,10.15,73.28,27.77,0.1015,29.3688
2019-04-07 00:49:51.310,91.26,0,411.13,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.38,73.17,2936.88,27.49,27.77,92.67,80.79,0.75,10.15,73.17,27.77,0.1015,29.3688
2019-04-07 00:54:51.305,91.26,0,407.75,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.0,72.82,2936.88,27.45,27.77,92.65,80.85,3.08,10.15,72.82,27.77,0.1015,29.3688
2019-04-07 00:59:51.300,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.07,72.86,2936.88,27.45,27.77,92.65,80.81,3.19,10.15,72.86,27.77,0.1015,29.3688
2019-04-07 01:04:51.295,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,70.89,72.96,2936.88,27.45,27.77,92.65,80.79,1.83,10.15,72.96,27.77,0.1015,29.3688
2019-04-07 01:09:51.290,91.26,0,411.13,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,71.14,73.03,2933.13,27.4,27.77,92.67,80.85,3.21,10.15,73.03,27.77,0.1015,29.331300000000002
2019-04-07 01:14:51.285,91.26,0,411.13,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.14,72.82,2933.13,27.32,27.77,92.65,80.79,3.05,10.15,72.82,27.77,0.1015,29.331300000000002
2019-04-07 01:19:51.280,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,72.08,73.03,2933.13,27.32,27.74,92.71,80.89,1.81,10.15,73.03,27.74,0.1015,29.331300000000002
2019-04-07 01:24:51.275,70.2,0,411.13,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,71.94,73.1,2933.13,27.36,27.74,92.67,80.85,1.64,10.15,73.1,27.74,0.1015,29.331300000000002
2019-04-07 01:29:51.270,91.26,0,411.13,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,71.94,73.1,2933.13,27.4,27.74,92.99,80.89,2.92,10.15,73.1,27.74,0.1015,29.331300000000002
2019-04-07 01:34:51.265,70.2,0,411.13,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,72.29,72.78,2933.13,27.32,27.74,92.65,80.89,1.62,10.15,72.78,27.74,0.1015,29.331300000000002
2019-04-07 01:39:51.260,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,72.64,72.75,2933.13,27.32,27.74,92.08,80.85,1.24,10.15,72.75,27.74,0.1015,29.331300000000002
2019-04-07 01:44:51.255,91.26,0,408.38,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,72.88,72.82,2930.0,27.28,27.74,92.65,80.75,2.24,10.15,72.82,27.74,0.1015,29.3
2019-04-07 01:49:51.250,70.2,0,408.38,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,73.3,72.43,2933.13,27.24,27.74,92.61,80.85,3.32,10.15,72.43,27.74,0.1015,29.331300000000002
2019-04-07 01:54:51.245,70.2,0,411.13,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,73.2,72.75,2930.0,27.24,27.74,92.65,80.89,3.32,10.15,72.75,27.74,0.1015,29.3
2019-04-07 01:59:51.240,91.26,0,411.13,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,73.16,72.75,2930.0,27.28,27.74,92.78,80.75,2.46,10.15,72.75,27.74,0.1015,29.3
2019-04-07 02:04:51.235,91.26,0,410.5,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,72.85,72.86,2930.0,27.32,27.74,92.65,80.75,3.02,10.15,72.86,27.74,0.1015,29.3
2019-04-07 02:09:51.230,91.26,0,410.5,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,72.64,72.78,2930.0,27.49,27.74,92.67,80.79,2.32,10.15,72.78,27.74,0.1015,29.3
2019-04-07 02:14:51.225,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,72.15,72.82,2930.0,27.45,27.74,92.65,80.79,2.75,10.15,72.82,27.74,0.1015,29.3
2019-04-07 02:19:51.220,70.2,0,411.13,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,72.5,72.68,2926.25,27.4,27.74,92.65,80.91,3.11,10.15,72.68,27.74,0.1015,29.2625
2019-04-07 02:24:51.215,91.26,0,411.13,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,72.53,72.64,2930.0,27.36,27.74,92.65,80.89,2.35,10.15,72.64,27.74,0.1015,29.3
2019-04-07 02:29:51.210,70.2,0,410.5,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,72.68,72.54,2926.25,27.4,27.74,92.58,80.35,1.94,10.15,72.54,27.74,0.1015,29.2625
2019-04-07 02:34:51.205,91.26,0,411.13,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,71.0,72.78,2926.25,27.57,27.74,92.67,80.79,2.1,10.15,72.78,27.74,0.1015,29.2625
2019-04-07 02:39:51.200,70.2,0,411.13,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,70.86,72.68,2926.25,27.74,27.74,92.65,80.79,0.86,10.15,72.68,27.74,0.1015,29.2625
2019-04-07 02:44:51.195,70.2,0,411.13,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,70.72,72.64,2926.25,27.82,27.72,92.67,80.75,2.89,10.15,72.64,27.72,0.1015,29.2625
2019-04-07 02:49:51.190,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,70.75,72.51,2926.25,27.82,27.72,92.71,80.81,3.16,10.15,72.51,27.72,0.1015,29.2625
2019-04-07 02:54:51.185,70.2,0,411.13,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,71.17,72.33,2923.13,27.65,27.72,92.67,80.75,3.27,10.15,72.33,27.72,0.1015,29.2313
2019-04-07 02:59:51.180,70.2,0,411.13,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,71.63,72.33,2923.13,27.57,27.72,92.67,80.85,1.4,10.15,72.33,27.72,0.1015,29.2313
2019-04-07 03:04:51.175,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,72.22,72.26,2923.13,27.53,27.72,92.65,80.85,1.91,10.15,72.26,27.72,0.1015,29.2313
2019-04-07 03:09:51.170,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,72.29,72.26,2926.25,27.53,27.69,92.67,80.85,3.27,10.15,72.26,27.69,0.1015,29.2625
2019-04-07 03:14:51.165,91.26,0,411.13,415.25,0.0,0.0,0.34,0.0,309.92,0.0,0,72.5,71.88,2923.13,27.4,27.69,92.65,80.81,3.08,10.15,71.88,27.69,0.1015,29.2313
2019-04-07 03:19:51.160,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,73.06,71.66,2923.13,27.32,27.69,92.65,80.89,1.73,10.15,71.66,27.69,0.1015,29.2313
2019-04-07 03:24:51.155,91.26,0,410.5,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,73.65,71.73,2923.13,27.19,27.69,92.67,80.85,0.78,10.15,71.73,27.69,0.1015,29.2313
2019-04-07 03:29:51.150,91.26,0,411.13,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,73.79,71.77,2923.13,27.19,27.69,92.65,80.75,0.86,10.15,71.77,27.69,0.1015,29.2313
2019-04-07 03:34:51.145,91.26,0,410.5,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,73.79,71.53,2923.13,27.07,27.69,92.65,80.75,3.16,10.15,71.53,27.69,0.1015,29.2313
2019-04-07 03:39:51.140,70.2,0,410.5,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,74.42,71.59,2919.37,27.03,27.69,92.67,80.75,3.05,10.15,71.59,27.69,0.1015,29.1937
2019-04-07 03:44:51.135,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,74.59,71.53,2923.13,26.98,27.69,92.67,80.89,3.32,10.15,71.53,27.69,0.1015,29.2313
2019-04-07 03:49:51.130,91.26,0,408.38,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,74.53,71.49,2923.13,27.11,27.69,92.61,80.71,3.11,10.15,71.49,27.69,0.1015,29.2313
2019-04-07 03:54:51.125,91.26,0,411.13,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,73.86,71.66,2919.37,27.24,27.69,92.65,80.81,1.89,10.15,71.66,27.69,0.1015,29.1937
2019-04-07 03:59:51.120,91.26,0,410.5,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,73.3,71.46,2919.37,27.24,27.69,92.65,80.85,3.24,10.15,71.46,27.69,0.1015,29.1937
2019-04-07 04:04:51.115,91.26,0,408.38,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,73.38,71.35,2919.37,27.28,27.69,93.23,80.85,3.16,10.15,71.35,27.69,0.1015,29.1937
2019-04-07 04:09:51.110,91.26,0,408.38,415.25,0.0,0.0,0.34,0.0,309.92,0.0,0,73.16,71.35,2919.37,27.36,27.69,92.65,80.89,1.43,10.15,71.35,27.69,0.1015,29.1937
2019-04-07 04:14:51.105,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,72.95,71.38,2919.37,27.32,27.69,92.08,80.75,2.81,10.15,71.38,27.69,0.1015,29.1937
2019-04-07 04:19:51.100,91.26,0,408.38,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,73.44,70.96,2915.63,27.24,27.69,92.65,80.89,1.94,10.15,70.96,27.69,0.1015,29.1563
2019-04-07 04:24:51.095,91.26,0,408.38,412.5,0.0,0.0,0.34,0.0,309.92,0.0,0,73.89,71.07,2915.63,27.11,27.69,92.61,80.75,1.75,10.15,71.07,27.69,0.1015,29.1563
2019-04-07 04:29:51.090,91.26,0,408.38,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,74.59,70.96,2915.63,26.98,27.69,92.67,80.81,1.83,0.4,70.96,27.69,0.004,29.1563
2019-04-07 04:34:51.085,91.26,0,411.13,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,74.84,70.82,2915.63,26.94,27.69,92.65,80.85,3.08,10.15,70.82,27.69,0.1015,29.1563
2019-04-07 04:39:51.080,70.2,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,75.01,70.72,2915.63,26.9,27.69,92.65,80.71,0.89,10.15,70.72,27.69,0.1015,29.1563
2019-04-07 04:44:51.075,91.26,0,408.38,409.75,0.0,0.0,0.34,0.0,309.92,0.0,0,75.92,70.54,2915.63,26.77,27.69,92.61,80.85,2.59,10.15,70.54,27.69,0.1015,29.1563
2019-04-07 04:49:51.070,91.26,0,408.38,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,76.69,70.44,2915.63,26.69,27.69,92.65,80.75,3.05,10.15,70.44,27.69,0.1015,29.1563
2019-04-07 04:54:51.065,91.26,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,77.08,70.41,2915.63,26.64,27.69,92.67,80.45,3.0,10.15,70.41,27.69,0.1015,29.1563
2019-04-07 04:59:51.060,91.26,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,77.28,70.44,2915.63,26.61,27.69,92.65,80.71,3.0,10.15,70.44,27.69,0.1015,29.1563
2019-04-07 05:04:51.055,91.26,0,408.38,411.75,0.0,0.0,0.34,0.0,309.92,0.0,0,77.28,70.3,2915.63,26.61,27.69,92.65,80.61,1.27,10.15,70.3,27.69,0.1015,29.1563
2019-04-07 05:09:51.050,91.26,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,77.46,70.37,2915.63,26.53,27.69,92.65,80.81,2.05,10.15,70.37,27.69,0.1015,29.1563
2019-04-07 05:14:51.045,91.26,0,411.13,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,77.74,70.09,2915.63,26.44,27.69,92.67,80.81,3.35,10.15,70.09,27.69,0.1015,29.1563
2019-04-07 05:19:51.040,91.26,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,78.05,70.3,2915.63,26.4,27.69,92.67,80.75,3.05,10.15,70.3,27.69,0.1015,29.1563
2019-04-07 05:24:51.035,91.26,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,78.16,69.95,2915.63,26.35,27.69,92.67,80.89,2.56,10.15,69.95,27.69,0.1015,29.1563
2019-04-07 05:29:51.030,91.26,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,78.54,70.13,2915.63,26.35,27.69,92.65,80.79,3.21,10.15,70.13,27.69,0.1015,29.1563
2019-04-07 05:34:51.025,91.26,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,78.61,70.06,2915.63,26.35,27.69,92.67,80.81,2.1,10.15,70.06,27.69,0.1015,29.1563
2019-04-07 05:39:51.020,70.2,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,78.86,70.13,2915.63,26.35,27.69,92.67,80.81,2.46,10.15,70.13,27.69,0.1015,29.1563
2019-04-07 05:44:51.015,70.2,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,79.03,70.13,2915.63,26.4,27.69,92.65,80.85,1.29,10.15,70.13,27.69,0.1015,29.1563
2019-04-07 05:49:51.010,91.26,0,408.38,414.63,0.0,0.0,0.34,0.0,309.92,0.0,0,78.16,70.3,2912.5,26.56,27.69,92.65,80.75,3.13,10.15,70.3,27.69,0.1015,29.125
2019-04-07 05:54:51.005,91.26,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,77.98,70.16,2915.63,26.61,27.69,92.67,80.75,0.7,10.15,70.16,27.69,0.1015,29.1563
2019-04-07 05:59:51.000,91.26,0,408.38,416.63,0.0,0.0,0.34,0.0,309.92,0.0,0,78.58,69.95,2912.5,26.53,27.69,92.67,80.85,1.21,10.15,69.95,27.69,0.1015,29.125
2019-04-07 06:04:50.995,91.26,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,79.28,69.88,2912.5,26.4,27.69,92.65,80.85,2.4,10.15,69.88,27.69,0.1015,29.125
2019-04-07 06:09:50.990,91.26,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,79.83,69.84,2912.5,26.27,27.69,92.65,80.85,1.59,10.15,69.84,27.69,0.1015,29.125
2019-04-07 06:14:50.985,70.2,0,408.38,419.5,0.0,0.0,0.34,0.0,309.92,0.0,0,80.11,69.81,2912.5,26.23,27.69,92.65,80.75,2.56,10.15,69.81,27.69,0.1015,29.125
2019-04-07 06:19:50.980,91.26,0,411.13,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.32,69.63,2912.5,26.27,27.69,92.67,80.85,2.37,10.15,69.63,27.69,0.1015,29.125
2019-04-07 06:24:50.975,91.26,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.18,69.74,2912.5,26.32,27.69,92.67,80.75,2.83,10.15,69.74,27.69,0.1015,29.125
2019-04-07 06:29:50.970,91.26,0,408.38,420.13,0.0,0.0,0.34,0.0,309.92,0.0,0,80.04,69.74,2912.5,26.27,27.69,92.67,80.85,2.94,10.15,69.74,27.69,0.1015,29.125
2019-04-07 06:34:50.965,91.26,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.57,69.6,2908.75,26.32,27.69,92.65,80.71,3.05,10.15,69.6,27.69,0.1015,29.0875
2019-04-07 06:39:50.960,91.26,0,411.13,420.13,0.0,0.0,0.34,0.0,309.92,0.0,0,80.46,69.6,2908.75,26.35,27.69,93.19,80.85,3.21,10.15,69.6,27.69,0.1015,29.0875
2019-04-07 06:44:50.955,70.2,0,408.38,416.63,0.0,0.0,0.34,0.0,309.92,0.0,0,80.43,69.71,2908.75,26.35,27.69,92.65,80.89,3.21,10.15,69.71,27.69,0.1015,29.0875
2019-04-07 06:49:50.950,91.26,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.08,69.63,2908.75,26.35,27.69,92.24,80.75,1.94,10.15,69.63,27.69,0.1015,29.0875
2019-04-07 06:54:50.945,91.26,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.01,69.53,2908.75,26.32,27.66,92.65,80.85,0.78,10.15,69.53,27.66,0.1015,29.0875
2019-04-07 06:59:50.940,91.26,0,411.13,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.14,69.71,2908.75,26.32,27.66,92.61,80.75,3.38,10.15,69.71,27.66,0.1015,29.0875
2019-04-07 07:04:50.935,91.26,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.29,69.56,2908.75,26.27,27.69,92.67,80.71,2.97,10.15,69.56,27.69,0.1015,29.0875
2019-04-07 07:09:50.930,91.26,0,408.38,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.57,69.53,2905.63,26.32,27.69,92.67,80.85,3.38,10.15,69.53,27.69,0.1015,29.0563
2019-04-07 07:14:50.925,91.26,0,410.5,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.57,69.56,2905.63,26.35,27.66,92.65,80.85,1.89,10.15,69.56,27.66,0.1015,29.0563
2019-04-07 07:19:50.920,91.26,0,411.13,417.38,0.0,0.0,0.34,0.0,309.92,0.0,0,80.25,69.49,2908.75,26.4,27.69,92.71,80.75,2.43,10.15,69.49,27.69,0.1015,29.0875
2019-04-07 07:24:50.915,91.26,0,408.38,416.63,0.0,0.0,0.34,0.0,309.92,0.0,0,80.29,69.42,2905.63,26.44,27.66,92.65,80.85,3.27,10.15,69.42,27.66,0.1015,29.0563
2019-04-07 07:29:50.910,70.2,1,408.38,417.38,45.0,0.0,0.34,0.0,309.92,0.0,0,80.14,69.6,2905.63,26.48,27.66,92.67,80.28,82.32,9.97,69.6,27.66,0.09970000000000001,29.0563
2019-04-07 07:34:50.905,4113.72,1,412.63,432.0,45.0,0.0,0.34,0.0,48954.67,55.61,0,79.97,64.94,2849.38,26.56,26.88,92.67,81.03,82.21,9.97,64.94,26.88,0.09970000000000001,28.4938
2019-04-07 07:39:50.900,3938.22,1,411.88,434.75,45.0,0.0,0.34,0.0,50201.12,54.13,0,79.66,63.89,2716.88,26.69,25.96,92.78,80.58,81.45,9.97,63.89,25.96,0.09970000000000001,27.1688
2019-04-07 07:44:50.895,3959.28,1,414.63,436.88,44.88,0.0,0.34,0.0,49520.63,52.33,0,79.66,63.16,2626.25,26.69,25.25,92.71,80.81,81.05,9.97,63.16,25.25,0.09970000000000001,26.2625
2019-04-07 07:49:50.890,3938.22,1,412.63,437.63,45.0,0.0,0.34,0.0,49897.92,48.43,0,79.38,63.13,2556.25,26.9,24.73,92.75,80.79,80.7,9.97,63.13,24.73,0.09970000000000001,25.5625
2019-04-07 07:54:50.885,4155.84,1,411.88,434.75,44.84,0.0,0.34,0.0,48732.34,47.54,0,78.4,63.16,2503.75,27.11,24.39,92.71,80.89,80.56,9.97,63.16,24.39,0.09970000000000001,25.0375
2019-04-07 07:59:50.880,3899.61,1,411.88,434.75,41.34,0.0,0.34,0.0,49406.09,47.97,0,77.56,63.23,2465.63,27.32,24.1,92.71,80.85,81.02,9.97,63.23,24.1,0.09970000000000001,24.6563
2019-04-07 08:04:50.875,2839.59,1,411.88,434.75,37.94,0.0,0.34,0.0,31450.65,37.89,0,76.79,62.01,2437.5,27.57,24.02,92.67,80.69,79.4,9.97,62.01,24.02,0.09970000000000001,24.375
2019-04-07 08:09:50.870,2386.8,1,411.88,434.75,36.97,0.0,0.34,0.0,22671.69,32.1,0,75.64,60.04,2430.63,27.74,24.07,92.71,80.85,70.09,9.97,60.04,24.07,0.09970000000000001,24.3063
2019-04-07 08:14:50.865,2270.97,1,411.88,432.0,35.24,0.0,0.34,0.0,20003.64,30.7,0,75.19,58.89,2416.25,27.99,24.1,92.71,80.61,55.89,9.97,58.89,24.1,0.09970000000000001,24.1625
2019-04-07 08:19:50.860,2309.58,1,414.0,432.0,31.38,0.0,0.34,0.0,20374.2,30.7,0,72.81,58.29,2406.25,28.15,24.04,92.75,80.81,32.35,9.97,58.29,24.04,0.09970000000000001,24.0625
2019-04-07 08:24:50.855,2327.13,1,419.63,432.0,25.75,0.0,0.34,0.0,21620.64,22.44,0,72.88,58.16,2399.38,28.24,23.99,92.75,80.75,20.69,9.97,58.16,23.99,0.09970000000000001,23.9938
2019-04-07 08:29:50.850,2309.58,1,424.5,432.0,25.0,0.0,0.34,0.0,21506.1,28.04,0,73.09,58.68,2385.0,28.32,23.96,92.71,80.91,21.15,9.97,58.68,23.96,0.09970000000000001,23.85
2019-04-07 08:34:50.845,2270.97,1,439.88,434.75,25.0,0.0,0.34,0.0,20791.93,20.38,0,73.86,59.21,2391.88,28.24,23.93,92.67,80.75,31.11,9.97,59.21,23.93,0.09970000000000001,23.9188
2019-04-07 08:39:50.840,2270.97,1,455.25,434.13,25.0,0.0,0.34,0.0,21842.98,26.85,0,73.23,59.66,2402.5,28.2,23.96,92.65,80.91,33.84,9.97,59.66,23.96,0.09970000000000001,24.025
2019-04-07 08:44:50.835,2309.58,1,470.63,439.75,25.0,0.0,0.34,0.0,20906.46,18.07,0,72.26,59.52,2402.5,28.28,23.96,92.78,80.85,41.28,9.97,59.52,23.96,0.09970000000000001,24.025
2019-04-07 08:49:50.830,2327.13,1,483.25,444.63,25.0,0.0,0.34,0.0,21654.33,34.55,0,73.03,60.04,2406.25,28.36,23.96,92.75,80.71,47.85,9.97,60.04,23.96,0.09970000000000001,24.0625
2019-04-07 08:54:50.825,2327.13,1,493.75,449.5,25.0,0.0,0.34,0.0,22186.59,30.72,0,72.19,59.24,2409.38,28.53,23.99,92.75,80.65,26.89,9.97,59.24,23.99,0.09970000000000001,24.0938
2019-04-07 08:59:50.820,2327.13,1,509.13,452.25,25.0,0.0,0.34,0.0,21128.8,28.3,0,70.82,58.78,2406.25,28.62,23.99,92.65,80.81,20.69,9.97,58.78,23.99,0.09970000000000001,24.0625
2019-04-07 09:04:50.815,2288.52,1,524.5,455.0,25.0,0.0,0.34,0.0,21923.83,28.33,0,66.04,58.78,2409.38,28.62,23.96,92.71,80.61,16.42,9.97,58.78,23.96,0.09970000000000001,24.0938
2019-04-07 09:09:50.810,2270.97,1,537.13,464.75,25.0,0.0,0.34,0.0,20940.15,19.34,0,71.77,58.93,2413.12,28.7,23.96,92.71,80.81,22.67,9.97,58.93,23.96,0.09970000000000001,24.1312
2019-04-07 09:14:50.805,2327.13,1,549.63,470.38,25.0,0.0,0.34,0.0,21546.52,26.53,0,70.16,59.13,2413.12,28.99,23.99,93.29,80.79,24.78,9.97,59.13,23.99,0.09970000000000001,24.1312
2019-04-07 09:19:50.800,2327.13,1,559.5,478.0,25.0,0.0,0.34,0.0,21243.34,20.46,0,68.52,58.86,2413.12,29.16,23.99,92.71,80.89,22.5,9.97,58.86,23.99,0.09970000000000001,24.1312
2019-04-07 09:24:50.795,2327.13,1,567.13,483.0,25.0,0.0,0.34,0.0,21169.22,19.6,0,69.07,58.93,2413.12,29.41,23.99,92.17,80.75,20.88,9.97,58.93,23.99,0.09970000000000001,24.1312
2019-04-07 09:29:50.790,2327.13,1,574.88,490.63,25.0,0.0,0.34,0.0,20751.5,24.41,0,67.47,58.82,2413.12,29.45,23.99,92.67,80.85,20.55,9.97,58.82,23.99,0.09970000000000001,24.1312
2019-04-07 09:34:50.785,2327.13,1,585.38,487.88,25.0,0.0,0.34,0.0,21128.8,24.3,0,68.59,58.78,2413.12,29.54,23.99,92.58,80.81,18.5,9.97,58.78,23.99,0.09970000000000001,24.1312
